image_index,concept,verdict,macro_cluster
110,"disease, forestier's",Uncertain,2
110,fibrocystic disease,Uncertain,0
110,"fibroses, pulmonary",Uncertain,0
110,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
110,gallstone disease,Uncertain,5
110,gallstone diseases,Uncertain,5
110,humeri,Uncertain,2
110,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
110,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
110,localized upward displacement of the hemidiaphragm contour without associated mass effect.,Uncertain,3
110,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
110,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
110,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
110,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Unaligned,0
110,"spine, cervical",Uncertain,2
110,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Aligned,3
110,the thoracic spine shows an accentuated posterior curve on the lateral chest view.,Unaligned,2
110,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
110,tuberculous (qualifier value),Uncertain,1
110,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
111,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
111,a solitary well-defined rounded opacity is noted within the right upper lobe.,Uncertain,0
111,besnier boeck disease,Uncertain,1
111,calcified granuloma,Uncertain,0
111,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
111,cystic fibrosis (disorder),Uncertain,0
111,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
111,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
111,extraskeletal calcification,Uncertain,2
111,fibrocystic disease,Uncertain,0
111,gallstone disease,Uncertain,5
111,generalized decrease in bone density throughout the visualized thoracic skeleton.,Uncertain,2
111,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
111,humeri,Uncertain,2
111,increased retrosternal clear space observed due to anterior sternal bowing.,Uncertain,2
111,large air filled bullae are identified within the apical lung regions.,Uncertain,0
111,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
111,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Unaligned,2
111,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
111,lymphatic gland,Uncertain,7
111,miliary lupoid of boeck,Uncertain,1
111,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
111,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
111,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
111,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
111,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
112,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
112,atheroscleroses,Uncertain,0
112,calculus in biliary tract,Uncertain,5
112,cervical spines,Uncertain,2
112,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
112,cystic fibrosis (disorder),Uncertain,0
112,displaced articular surfaces noted at the level of the acromioclavicular joint.,Unaligned,1
112,extraskeletal calcification,Uncertain,2
112,"fibroses, pulmonary",Uncertain,0
112,generalized decrease in bone density throughout the visualized thoracic skeleton.,Uncertain,2
112,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
112,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
112,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Unaligned,2
112,lucent fat density noted along the inferior cardiac border on lateral view.,Uncertain,6
112,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
112,miliary lupoid of boeck,Uncertain,1
112,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
112,pigeon breast,Uncertain,2
112,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
112,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Aligned,0
112,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
112,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Unaligned,0
113,atheroscleroses,Uncertain,0
113,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
113,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
113,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
113,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Uncertain,0
113,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
113,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
113,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
113,gallstone disease,Uncertain,5
113,gallstone diseases,Uncertain,5
113,hemopneumothorax,Unaligned,0
113,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
113,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
113,lymphatic gland,Uncertain,7
113,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
113,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Unaligned,0
113,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
113,pericardial effusion,Uncertain,0
113,pneumothorax (disorder),Unaligned,0
113,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
113,structure of yellow fat,Aligned,6
113,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Uncertain,3
113,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
113,the left atrial appendage is located along the mid left heart border.,Uncertain,0
113,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Uncertain,2
113,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
113,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Unaligned,0
113,tracheal structure,Aligned,0
113,tuberculosis,Uncertain,1
113,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
114,besnier boeck disease,Uncertain,1
114,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
114,coad,Uncertain,0
114,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
114,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
114,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
114,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
114,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
114,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
114,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
114,heart structure (body structure),Aligned,0
114,large air filled bullae are identified within the apical lung regions.,Unaligned,0
114,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
114,miliary lupoid of boeck,Uncertain,1
114,normal aortic arch shadow is visualized along the superior mediastinal border.,Unaligned,0
114,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
114,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
114,"spine, cervical",Uncertain,2
114,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
114,the upper abdomen is partially included at the base of the image.,Uncertain,3
115,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
115,bronchiolitis (disorder),Uncertain,0
115,bullous emphysema,Uncertain,0
115,calcified granuloma,Uncertain,0
115,calculus in biliary tract (disorder),Unaligned,5
115,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
115,cholelithiasis,Uncertain,5
115,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
115,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
115,cystic fibrosis (disorder),Uncertain,0
115,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
115,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
115,"fibroses, pulmonary",Uncertain,0
115,keeled chest,Uncertain,2
115,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
115,miliary lupoid of boeck,Uncertain,1
115,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
115,normal midline position of the trachea with a well defined tracheal air column.,Aligned,0
115,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
115,"sarcoid, boeck's",Uncertain,1
115,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
115,the aortic silhouette maintains a normal configuration within the central mediastinal space.,Aligned,0
115,the carina is sharp and located at the level of the hilum.,Unaligned,0
115,tuberculous,Uncertain,1
116,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
116,atheroscleroses,Uncertain,0
116,besnier boeck disease,Uncertain,1
116,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
116,calculus in biliary tract,Uncertain,5
116,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
116,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
116,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
116,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Uncertain,0
116,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
116,"disease, forestier's",Uncertain,2
116,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
116,gallstone diseases,Uncertain,5
116,hemopneumothorax,Unaligned,0
116,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
116,layering opacity along the lateral chest wall indicates pleural effusion.,Uncertain,0
116,patchy consolidations with cavitation identified in the right upper lung field.,Uncertain,1
116,small focal nodular density identified in the left lower lung field.,Uncertain,0
116,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
116,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
116,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
116,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Uncertain,0
116,tracheal structure,Uncertain,0
117,besnier boeck disease,Uncertain,1
117,bone structure of humerus (body structure),Uncertain,2
117,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Unaligned,0
117,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Aligned,0
117,"columns, spinal",Uncertain,2
117,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
117,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Unaligned,2
117,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
117,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Aligned,0
117,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
117,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Unaligned,0
117,globular heart shape suggesting an increase in the pericardial space.,Unaligned,0
117,hemothorax,Unaligned,0
117,homogeneous opacification of the pleural space consistent with a large pleural effusion.,Aligned,0
117,homogeneous opacity with ipsilateral mediastinal shift indicating significant lobar collapse.,Unaligned,0
117,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
117,layering opacity along the lateral chest wall indicates pleural effusion.,Aligned,0
117,normal cardiac ventricular contours are visualized along the left heart border profile.,Unaligned,0
117,normal midline position of the trachea with a well defined tracheal air column.,Unaligned,0
117,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Aligned,0
117,pericardial effusion,Unaligned,0
117,pleural effusions,Aligned,0
117,"sarcoid, boeck's",Uncertain,1
117,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
117,the upper abdomen is partially included at the base of the image.,Unaligned,3
117,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Unaligned,2
118,atheroscleroses,Uncertain,0
118,central mediastinal structures maintain a normal position without evidence of abnormal widening.,Aligned,0
118,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
118,cystic fibrosis (disorder),Uncertain,0
118,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
118,gallstone diseases,Uncertain,5
118,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
118,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
118,homogeneous opacity with ipsilateral mediastinal shift indicating significant lobar collapse.,Unaligned,0
118,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
118,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
118,lymphatic gland,Uncertain,7
118,miliary lupoid of boeck,Uncertain,1
118,normal midline position of the trachea with a well defined tracheal air column.,Aligned,0
118,pulmonary cicatrix,Uncertain,0
118,radiolucent gas collection identified between the liver dome and the diaphragm.,Unaligned,3
118,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
118,the carina is sharp and located at the level of the hilum.,Uncertain,0
118,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
118,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Aligned,0
118,tuberculosis,Uncertain,1
118,tuberculous,Uncertain,1
118,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
119,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
119,acute bronchitis (disorder),Uncertain,0
119,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Uncertain,1
119,bronchiectasis (disorder),Uncertain,0
119,calculus in biliary tract,Uncertain,5
119,cardiac insufficiency,Uncertain,0
119,"columns, spinal",Uncertain,2
119,costophrenic angle,Uncertain,4
119,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
119,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
119,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
119,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Uncertain,5
119,"disease, forestier's",Uncertain,2
119,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
119,fibrocystic disease,Uncertain,0
119,"fibroses, pulmonary",Uncertain,0
119,gallstone diseases,Uncertain,5
119,heart atria,Uncertain,0
119,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
119,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
119,pleural effusions,Unaligned,0
119,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
119,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
119,structure of yellow fat,Uncertain,6
119,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
119,tracheal structure,Uncertain,0
119,tuberculosis,Uncertain,1
120,acute tracheobronchitis (disorder),Uncertain,0
120,atheroscleroses,Uncertain,0
120,bronchiectasis (disorder),Uncertain,0
120,bullous emphysema,Uncertain,0
120,calculus in biliary tract (disorder),Uncertain,5
120,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
120,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
120,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
120,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
120,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
120,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
120,extraskeletal calcification,Aligned,2
120,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
120,heart structure (body structure),Aligned,0
120,large air filled bullae are identified within the apical lung regions.,Uncertain,0
120,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
120,miliary lupoid of boeck,Uncertain,1
120,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
120,"sarcoid, boeck's",Uncertain,1
120,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
120,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
120,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
120,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
121,atheroscleroses,Uncertain,0
121,calcified granuloma,Uncertain,0
121,calculus in biliary tract,Uncertain,5
121,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
121,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
121,chronic irreversible airway obstruction,Uncertain,0
121,"columns, spinal",Uncertain,2
121,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
121,continuous bony bridging spanning multiple contiguous thoracic vertebral segments.,Uncertain,2
121,costophrenic angle,Uncertain,4
121,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
121,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
121,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
121,"disease, forestier's",Uncertain,2
121,"eventration, diaphragmatic",Uncertain,3
121,extraskeletal calcification,Uncertain,2
121,fibrocystic disease,Uncertain,0
121,gallstone disease,Uncertain,5
121,gallstone diseases,Uncertain,5
121,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
121,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
121,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
121,oesophageal hiatal hernia,Uncertain,3
121,pleural effusions,Unaligned,0
121,prominent tubular opacities noted within the lower lung zones bilaterally.,Uncertain,0
121,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
121,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
121,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
121,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Uncertain,3
121,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
121,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
121,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
121,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Uncertain,0
121,well defined thick walled cavitary lesion identified in the left lower lobe.,Unaligned,0
122,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
122,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
122,cervical spines,Uncertain,2
122,chronic irreversible airway obstruction,Uncertain,0
122,"columns, spinal",Uncertain,2
122,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Uncertain,1
122,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
122,cystic fibrosis,Uncertain,0
122,cystic fibrosis (disorder),Uncertain,0
122,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
122,fibrocystic disease,Uncertain,0
122,gallstone diseases,Uncertain,5
122,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
122,heart structure (body structure),Aligned,0
122,homogeneous opacity with ipsilateral mediastinal shift indicating significant lobar collapse.,Unaligned,0
122,miliary lupoid of boeck,Uncertain,1
122,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
122,normal midline position of the trachea with a well defined tracheal air column.,Aligned,0
122,pulmonary cicatrix,Uncertain,0
122,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
122,"spine, cervical",Uncertain,2
122,structure of yellow fat,Aligned,6
122,the carina is sharp and located at the level of the hilum.,Unaligned,0
122,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
122,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
122,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
122,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Unaligned,0
122,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
122,tuberculosis,Uncertain,1
123,besnier boeck schaumann syndrome,Uncertain,1
123,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
123,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
123,"columns, spinal",Uncertain,2
123,costophrenic angle,Uncertain,4
123,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
123,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
123,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
123,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
123,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
123,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
123,gallstone diseases,Uncertain,5
123,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
123,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
123,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
123,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
123,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
123,pericardial effusion,Uncertain,0
123,prominent tubular opacities noted within the lower lung zones bilaterally.,Uncertain,0
123,radiolucent gas collection identified between the liver dome and the diaphragm.,Uncertain,3
123,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
123,small focal nodular density identified in the left lower lung field.,Uncertain,0
123,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
123,solitary circumscribed mass lesion projecting over the right mid lung zone.,Aligned,0
123,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
123,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
123,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
123,the left atrial appendage is located along the mid left heart border.,Uncertain,0
123,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
123,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Uncertain,2
123,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
124,atheroscleroses,Uncertain,0
124,bronchiolitis (disorder),Uncertain,0
124,calculus in biliary tract,Uncertain,5
124,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
124,cardiomegaly (disorder),Uncertain,0
124,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
124,fibrocystic disease,Uncertain,0
124,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
124,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
124,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
124,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
124,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
124,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
124,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
124,the carina is sharp and located at the level of the hilum.,Uncertain,0
124,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
124,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
124,the thoracic spine shows an accentuated posterior curve on the lateral chest view.,Uncertain,2
124,the upper abdomen is partially included at the base of the image.,Uncertain,3
124,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
124,tuberculosis,Uncertain,1
124,vertebral columns,Uncertain,2
125,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
125,bronchiectasis (disorder),Uncertain,0
125,cervical spines,Uncertain,2
125,coad,Uncertain,0
125,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Uncertain,1
125,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
125,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
125,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Uncertain,5
125,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
125,gallstone diseases,Uncertain,5
125,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
125,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
125,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Unaligned,2
125,miliary lupoid of boeck,Uncertain,1
125,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
125,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
125,small focal nodular density identified in the left lower lung field.,Uncertain,0
125,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
125,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
125,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Unaligned,0
126,atheroscleroses,Uncertain,0
126,cardiomegaly (disorder),Uncertain,0
126,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
126,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
126,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
126,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Uncertain,0
126,"fibroses, pulmonary",Aligned,0
126,gas filled structure noted superior to the left hemidiaphragm.,Uncertain,3
126,keeled chest,Uncertain,2
126,linear scarring and calcified granulomas present in the upper lung zones.,Aligned,1
126,lumbar vertebral segments are faintly outlined at the base of the film.,Uncertain,2
126,marked thoracic skeletal deformity with altered contour of the bony chest wall.,Uncertain,2
126,miliary lupoid of boeck,Uncertain,1
126,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
126,normal aortic arch shadow is visualized along the superior mediastinal border.,Uncertain,0
126,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
126,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
126,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
126,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
126,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
126,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
126,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
126,unexpanded lung,Uncertain,0
126,well-defined costophrenic sulcus with normal contour and sharp margins.,Uncertain,4
127,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
127,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
127,bronchiectasis (disorder),Uncertain,0
127,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
127,cervical spines,Uncertain,2
127,chronic irreversible airway obstruction,Uncertain,0
127,coad,Uncertain,0
127,"columns, spinal",Uncertain,2
127,cystic fibrosis (disorder),Uncertain,0
127,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
127,fibrocystic disease,Uncertain,0
127,"fibroses, pulmonary",Uncertain,0
127,focal pulmonary opacity with smooth margins located in the left upper lobe.,Unaligned,0
127,gallstone disease,Uncertain,5
127,gallstone diseases,Uncertain,5
127,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
127,heart structure (body structure),Aligned,0
127,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
127,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
127,miliary lupoid of boeck,Uncertain,1
127,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
127,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
