image_index,concept,verdict,macro_cluster
17,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
17,cholelithiasis,Uncertain,5
17,coad,Uncertain,0
17,"columns, spinal",Uncertain,2
17,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
17,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
17,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
17,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
17,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
17,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
17,"disease, forestier",Uncertain,2
17,"disease, forestier's",Uncertain,2
17,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
17,fibrocystic disease,Uncertain,0
17,"fibroses, pulmonary",Uncertain,0
17,gallstone disease,Uncertain,5
17,gallstone diseases,Uncertain,5
17,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
17,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
17,linear calcific densities visible along the contour of the thoracic aorta.,Aligned,0
17,miliary lupoid of boeck,Uncertain,1
17,normal aortic arch shadow is visualized along the superior mediastinal border.,Aligned,0
17,pleural effusions,Aligned,0
17,small focal nodular density identified in the left lower lung field.,Uncertain,0
17,small round opacities visible at the level of the fifth intercostal space.,Uncertain,0
17,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
17,smoothly elevated contour of the hemidiaphragm suggesting localized thinning of the muscle.,Uncertain,3
17,the costophrenic sulcus remains patent with no obscuration of the angle.,Aligned,4
17,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Aligned,0
17,"thorax, hyperlucent",Uncertain,0
17,tracheal structure,Aligned,0
17,tuberculous (qualifier value),Unaligned,1
17,well defined expansile lucent lesion involving the posterior aspect of the left rib.,Unaligned,2
17,well defined thick walled cavitary lesion identified in the left lower lobe.,Unaligned,0
18,acute bronchitis (disorder),Uncertain,0
18,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
18,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
18,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
18,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
18,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
18,"disease, forestier's",Uncertain,2
18,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
18,fibrocystic disease,Uncertain,0
18,"fibroses, pulmonary",Uncertain,0
18,fine reticular opacities present throughout the mid and lower lung zones.,Uncertain,0
18,gallstone diseases,Uncertain,5
18,miliary lupoid of boeck,Uncertain,1
18,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
18,small focal nodular density identified in the left lower lung field.,Uncertain,0
18,"spine, cervical",Uncertain,2
18,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
18,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
18,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
19,acute bronchitis,Uncertain,0
19,acute bronchitis (disorder),Uncertain,0
19,besnier boeck schaumann syndrome,Uncertain,1
19,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
19,calculus in biliary tract,Uncertain,5
19,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
19,cervical spines,Uncertain,2
19,chronic irreversible airway obstruction,Uncertain,0
19,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
19,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Uncertain,0
19,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
19,extraskeletal calcification,Aligned,2
19,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Uncertain,3
19,large air filled bullae are identified within the apical lung regions.,Uncertain,0
19,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
19,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
19,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
19,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
19,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
19,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
19,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
19,the left atrial appendage is located along the mid left heart border.,Uncertain,0
19,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Unaligned,0
19,tracheal structure,Aligned,0
19,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
20,acute tracheobronchitis (disorder),Uncertain,0
20,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
20,"bone, broken",Unaligned,2
20,calculus in biliary tract,Uncertain,5
20,cardiac insufficiency,Uncertain,0
20,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
20,cardiomegaly (disorder),Uncertain,0
20,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
20,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
20,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
20,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
20,"disease, forestier's",Uncertain,2
20,fibrocystic disease,Uncertain,0
20,humeri,Uncertain,2
20,pericardial effusion,Uncertain,0
20,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
20,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
20,"spine, cervical",Uncertain,2
20,the aortic silhouette maintains a normal configuration within the central mediastinal space.,Aligned,0
20,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Unaligned,0
20,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
20,the upper abdomen is partially included at the base of the image.,Uncertain,3
20,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
20,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
21,bronchiectasis (disorder),Uncertain,0
21,bronchiolitis (disorder),Uncertain,0
21,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
21,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
21,central mediastinal structures maintain a normal position without evidence of abnormal widening.,Uncertain,0
21,"columns, spinal",Uncertain,2
21,cystic fibrosis,Uncertain,0
21,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Unaligned,2
21,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
21,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
21,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
21,gallstone disease,Uncertain,5
21,gallstone diseases,Uncertain,5
21,"hernia, hiatus",Uncertain,3
21,large air filled bullae are identified within the apical lung regions.,Unaligned,0
21,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Unaligned,0
21,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
21,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
21,pulmonary cicatrix,Uncertain,0
21,radiolucent gas collection identified between the liver dome and the diaphragm.,Unaligned,3
21,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
21,shoulder,Uncertain,2
21,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
21,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Uncertain,3
21,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
21,the left atrial appendage is located along the mid left heart border.,Uncertain,0
21,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
21,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
21,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
21,tuberculosis,Uncertain,1
21,vertebral columns,Uncertain,2
21,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
22,acute bronchitis (disorder),Uncertain,0
22,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
22,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
22,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
22,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
22,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
22,gallstone disease,Uncertain,5
22,"hernia, hiatus",Uncertain,3
22,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Uncertain,0
22,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
22,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
22,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
22,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
22,mediastinal shift,Unaligned,0
22,pericardial effusion,Uncertain,0
22,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
22,"spine, cervical",Uncertain,2
22,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
22,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Aligned,0
22,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
22,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
22,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
22,vertebral columns,Uncertain,2
22,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
23,bone structure of humerus (body structure),Aligned,2
23,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
23,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
23,costophrenic angle,Aligned,4
23,cystic fibrosis,Uncertain,0
23,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
23,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
23,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
23,"disease, forestier's",Uncertain,2
23,"eventration, diaphragmatic",Aligned,3
23,gallstone diseases,Uncertain,5
23,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Uncertain,3
23,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
23,homogeneous opacification of the pleural space consistent with a large pleural effusion.,Aligned,0
23,increased cardiac shadow size with a water bottle configuration.,Uncertain,0
23,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Uncertain,0
23,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
23,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
23,shoulder,Uncertain,2
23,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
23,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Uncertain,3
23,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
23,the left atrial appendage is located along the mid left heart border.,Uncertain,0
23,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
23,visualized proximal humerus demonstrates normal trabecular pattern and smooth cortical bone surfaces.,Uncertain,2
23,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
23,well defined thick walled cavitary lesion identified in the left lower lobe.,Unaligned,0
24,acute tracheobronchitis (disorder),Uncertain,0
24,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
24,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
24,continuous bony bridging spanning multiple contiguous thoracic vertebral segments.,Unaligned,2
24,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
24,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
24,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
24,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
24,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
24,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
24,large air filled bullae are identified within the apical lung regions.,Unaligned,0
24,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
24,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Unaligned,2
24,miliary lupoid of boeck,Uncertain,1
24,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Unaligned,0
24,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
24,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Unaligned,0
24,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
24,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
24,the carina is sharp and located at the level of the hilum.,Uncertain,0
24,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Unaligned,2
24,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
24,the thoracic spine shows an accentuated posterior curve on the lateral chest view.,Unaligned,2
24,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Aligned,2
25,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
25,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
25,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
25,cardiac insufficiency,Uncertain,0
25,chronic irreversible airway obstruction,Aligned,0
25,coad,Uncertain,0
25,"columns, spinal",Uncertain,2
25,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
25,cystic fibrosis (disorder),Uncertain,0
25,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
25,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
25,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
25,"disease, forestier's",Uncertain,2
25,extraskeletal calcification,Uncertain,2
25,"fibroses, pulmonary",Aligned,0
25,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
25,gallstone diseases,Uncertain,5
25,hemopneumothorax,Unaligned,0
25,large air filled bullae are identified within the apical lung regions.,Unaligned,0
25,miliary lupoid of boeck,Uncertain,1
25,normal midline position of the trachea with a well defined tracheal air column.,Aligned,0
25,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
25,radiolucent gas collection identified between the liver dome and the diaphragm.,Unaligned,3
25,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Unaligned,0
25,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
25,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
25,tracheal structure,Uncertain,0
26,atrial structure (body structure),Uncertain,0
26,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
26,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
26,"columns, vertebral",Uncertain,2
26,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
26,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
26,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
26,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
26,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
26,"fibroses, pulmonary",Uncertain,0
26,forestiers disease,Uncertain,2
26,heart atria,Uncertain,0
26,homogeneous opacification of the pleural space consistent with a large pleural effusion.,Uncertain,0
26,increased cardiac shadow size with a water bottle configuration.,Uncertain,0
26,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Uncertain,0
26,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
26,oesophageal hiatal hernia,Uncertain,3
26,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
26,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
26,the left atrial appendage is located along the mid left heart border.,Uncertain,0
26,unexpanded lung,Uncertain,0
27,acute bronchitis (disorder),Uncertain,0
27,chronic irreversible airway obstruction,Uncertain,0
27,confluent airspace opacification present within the left lower lobe segment.,Aligned,0
27,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
27,forestiers disease,Uncertain,2
27,gas filled structure noted superior to the left hemidiaphragm.,Aligned,3
27,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Uncertain,3
27,globular heart shape suggesting an increase in the pericardial space.,Unaligned,0
27,heart structure (body structure),Aligned,0
27,hemopneumothorax,Unaligned,0
27,homogeneous opacification of the pleural space consistent with a large pleural effusion.,Unaligned,0
27,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
27,large air filled bullae are identified within the apical lung regions.,Unaligned,0
27,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
27,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
27,normal midline position of the trachea with a well defined tracheal air column.,Aligned,0
27,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
27,pigeon breast,Aligned,2
27,pneumothorax (disorder),Unaligned,0
27,radiolucent epicardial adipose tissue visible along the lower anterior heart border.,Uncertain,6
27,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
27,"sarcoid, boeck's",Uncertain,1
27,shoulder,Uncertain,2
27,sternal prominence projecting anteriorly beyond the normal thoracic cage margin.,Unaligned,2
27,structure of yellow fat,Uncertain,6
27,the left atrial appendage is located along the mid left heart border.,Uncertain,0
27,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Unaligned,2
27,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Unaligned,0
27,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
27,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
27,well defined thick walled cavitary lesion identified in the left lower lobe.,Unaligned,0
28,bullous emphysema,Uncertain,0
28,chronic irreversible airway obstruction,Uncertain,0
28,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Uncertain,1
28,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
28,continuous bony bridging spanning multiple contiguous thoracic vertebral segments.,Uncertain,2
28,cystic fibrosis (disorder),Uncertain,0
28,displaced articular surfaces noted at the level of the acromioclavicular joint.,Uncertain,1
28,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
28,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Unaligned,3
28,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
28,large air filled bullae are identified within the apical lung regions.,Uncertain,0
28,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
28,lymphatic gland,Uncertain,7
28,normal aortic arch shadow is visualized along the superior mediastinal border.,Uncertain,0
28,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
28,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
28,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
28,"spine, cervical",Uncertain,2
28,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
28,the carina is sharp and located at the level of the hilum.,Uncertain,0
28,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
28,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Aligned,0
28,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Uncertain,0
28,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Aligned,0
28,vertebral columns,Uncertain,2
28,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
29,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
29,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
29,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
29,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
29,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
29,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
29,crowding of the pulmonary vascular markings within the affected lung zone.,Aligned,0
29,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
29,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
29,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
29,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
29,extraskeletal calcification,Unaligned,2
29,fibrocystic disease,Uncertain,0
29,"fibroses, pulmonary",Aligned,0
29,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
29,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
29,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
29,"spine, cervical",Uncertain,2
29,the carina is sharp and located at the level of the hilum.,Uncertain,0
29,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
29,tracheal structure,Uncertain,0
29,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
30,atheromatosis,Uncertain,0
30,atheroscleroses,Uncertain,0
30,besnier boeck disease,Uncertain,1
30,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
30,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
30,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
30,"disease, forestier's",Uncertain,2
30,fibrocystic disease,Uncertain,0
30,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
30,gallstone disease,Uncertain,5
30,gallstone diseases,Uncertain,5
30,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Uncertain,3
30,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
30,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
30,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
30,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
30,pneumothorax (disorder),Unaligned,0
30,pulmonary cicatrix,Uncertain,0
30,the carina is sharp and located at the level of the hilum.,Unaligned,0
30,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
30,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
30,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Unaligned,0
30,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
31,acute bronchitis (disorder),Uncertain,0
31,atheroscleroses,Uncertain,0
31,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
31,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
31,coad,Uncertain,0
31,"columns, spinal",Uncertain,2
31,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
31,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
31,costophrenic angle,Aligned,4
31,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
31,cystic fibrosis (disorder),Uncertain,0
31,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
31,"disease, forestier's",Uncertain,2
31,fibrocystic disease,Uncertain,0
31,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
31,humeri,Aligned,2
31,large air filled bullae are identified within the apical lung regions.,Uncertain,0
31,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
31,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
31,prominent tubular opacities noted within the lower lung zones bilaterally.,Uncertain,0
31,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
31,radiolucent gas collection identified between the liver dome and the diaphragm.,Uncertain,3
31,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
31,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
31,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
31,"spine, cervical",Uncertain,2
31,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
31,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
32,atheroscleroses,Uncertain,0
32,bronchiectasis (disorder),Uncertain,0
32,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
32,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
32,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
32,focal pulmonary opacity with smooth margins located in the left upper lobe.,Unaligned,0
32,gallstone diseases,Uncertain,5
32,generalized thinning of the cortical margins of the visualized ribs.,Unaligned,2
32,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
32,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Unaligned,2
32,miliary lupoid of boeck,Uncertain,1
32,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
32,pericardial effusion,Uncertain,0
32,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
32,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
32,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Unaligned,2
32,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
32,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Unaligned,0
32,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
32,the pulmonary artery segment maintains a normal contour along the left heart border.,Unaligned,0
32,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Unaligned,0
32,visualized proximal humerus demonstrates normal trabecular pattern and smooth cortical bone surfaces.,Uncertain,2
32,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
33,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
33,atheroscleroses,Uncertain,0
33,besnier boeck disease,Uncertain,1
33,calcified granuloma,Uncertain,0
33,calculus in biliary tract (disorder),Uncertain,5
33,central mediastinal structures maintain a normal position without evidence of abnormal widening.,Aligned,0
33,cystic fibrosis (disorder),Uncertain,0
33,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
33,fibrocystic disease,Uncertain,0
33,"fibroses, pulmonary",Uncertain,0
33,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
33,gallstone disease,Uncertain,5
33,gallstone diseases,Uncertain,5
33,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
33,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
33,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
33,miliary lupoid of boeck,Uncertain,1
33,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
33,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
33,pneumothorax (disorder),Unaligned,0
33,pulmonary cicatrix,Uncertain,0
33,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
33,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
33,the carina is sharp and located at the level of the hilum.,Unaligned,0
33,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
